date,USD_JPY,EUR_JPY
2021-09-08,110.18,130.31
2021-09-09,109.9,130.1
2021-09-10,109.81,130.03
2021-09-13,110.03,129.62
2021-09-14,110.11,130.08
2021-09-15,109.19,129.11
2021-09-16,109.39,128.67
2021-09-17,110.03,129.61
2021-09-20,109.45,128.18
2021-09-21,109.34,128.34
2021-09-22,109.56,128.5
2021-09-23,110.01,128.88
2021-09-24,110.5,129.49
2021-09-27,110.91,129.74
2021-09-28,111.47,130.17
2021-09-29,111.46,129.89
2021-09-30,111.99,129.67
2021-10-01,111.18,128.97
2021-10-04,111.04,129.21
2021-10-05,111.18,128.99
2021-10-06,111.35,128.52
2021-10-07,111.38,128.78
2021-10-08,111.78,129.32
2021-10-11,112.93,130.7
2021-10-12,113.42,131.06
2021-10-13,113.56,131.3
2021-10-14,113.47,131.65
2021-10-15,114.33,132.65
2021-10-18,114.15,132.46
2021-10-19,114.22,133.12
2021-10-20,114.24,132.78
2021-10-21,114.16,132.85
2021-10-22,113.87,132.43
2021-10-25,113.66,131.88
2021-10-26,114.02,132.47
2021-10-27,113.63,132.0
2021-10-28,113.6,131.7
2021-10-29,113.89,132.62
2021-11-01,114.17,132.19
2021-11-02,113.79,132.03
2021-11-03,113.92,131.9
2021-11-04,113.9,131.77
2021-11-05,113.71,130.98
2021-11-08,113.39,131.29
2021-11-09,113.07,130.9
2021-11-10,113.25,130.9
2021-11-11,113.95,130.59
2021-11-12,113.99,130.5
2021-11-15,113.88,130.32
2021-11-16,114.26,129.89
2021-11-17,114.69,129.78
2021-11-18,114.22,129.58
2021-11-19,113.76,128.22
2021-11-22,114.11,128.69
2021-11-23,114.89,129.36
2021-11-24,115.17,129.06
2021-11-25,115.31,129.41
2021-11-26,114.09,128.82
2021-11-29,113.7,128.21
2021-11-30,112.82,128.2
2021-12-01,113.37,128.27
2021-12-02,112.83,127.94
2021-12-03,113.34,127.97
2021-12-06,113.21,127.78
2021-12-07,113.57,127.83
2021-12-08,113.79,128.57
2021-12-09,113.35,128.21
2021-12-10,113.72,128.2
2021-12-13,113.66,128.19
2021-12-14,113.58,128.45
2021-12-15,113.88,128.25
2021-12-16,114.12,129.37
2021-12-17,113.22,128.28
2021-12-20,113.53,127.98
2021-12-21,113.71,128.44
2021-12-22,114.22,129.08
2021-12-23,114.4,129.39
2021-12-24,114.39,129.45
2021-12-27,114.74,129.79
2021-12-28,114.87,130.16
2021-12-29,114.99,129.97
2021-12-30,115.09,130.44
2021-12-31,115.12,130.38
2022-01-03,114.98,130.56
2022-01-04,116.3,131.17
2022-01-05,115.76,131.03
2022-01-06,115.82,131.05
2022-01-07,115.86,130.9
2022-01-10,115.26,130.45
2022-01-11,115.52,130.95
2022-01-12,115.38,131.19
2022-01-13,114.26,130.98
2022-01-14,113.72,130.17
2022-01-17,114.57,130.64
2022-01-18,114.71,130.39
2022-01-19,114.46,129.86
2022-01-20,114.24,129.53
2022-01-21,113.8,129.14
2022-01-24,113.78,128.62
2022-01-25,114.03,128.49
2022-01-26,114.27,128.86
2022-01-27,115.36,128.74
2022-01-28,115.53,128.68
2022-01-31,115.44,128.79
2022-02-01,114.67,129.12
2022-02-02,114.25,129.37
2022-02-03,114.86,129.63
2022-02-04,114.9,131.72
2022-02-07,114.96,131.59
2022-02-08,115.43,131.68
2022-02-09,115.47,132.04
2022-02-10,115.76,132.42
2022-02-11,115.83,132.24
2022-02-14,115.41,130.6
2022-02-15,115.63,131.18
2022-02-16,115.69,131.56
2022-02-17,115.07,130.84
2022-02-18,115.02,130.59
2022-02-21,114.84,130.2
2022-02-22,115.09,130.54
2022-02-23,115.11,130.58
2022-02-24,114.92,128.28
2022-02-25,115.58,129.64
2022-02-28,115.47,129.31
2022-03-01,114.81,128.15
2022-03-02,115.33,128.08
2022-03-03,115.73,128.18
2022-03-04,115.45,126.17
2022-03-07,115.24,125.55
2022-03-08,115.71,126.03
2022-03-09,115.81,127.31
2022-03-10,115.97,128.54
2022-03-11,116.89,128.46
2022-03-14,117.97,129.3
2022-03-15,117.98,129.67
2022-03-16,118.29,130.05
2022-03-17,118.79,131.27
2022-03-18,119.37,131.4
2022-03-21,119.2,131.57
2022-03-22,120.61,132.96
2022-03-23,120.76,132.65
2022-03-24,121.8,133.71
2022-03-25,121.86,134.07
2022-03-28,123.96,135.93
2022-03-29,123.28,136.66
2022-03-30,121.76,135.47
2022-03-31,121.76,135.17
2022-04-01,122.47,135.35
2022-04-04,122.74,135.08
2022-04-05,122.86,134.76
2022-04-06,123.87,135.3
2022-04-07,123.96,135.32
2022-04-08,124.18,134.87
2022-04-11,125.7,137.01
2022-04-12,125.49,136.29
2022-04-13,125.86,136.26
2022-04-14,125.32,136.32
2022-04-19,128.11,138.4
2022-04-20,127.91,138.53
2022-04-21,128.24,139.61
2022-04-22,128.34,138.83
2022-04-25,128.17,137.73
2022-04-26,127.55,136.15
2022-04-27,128.1,135.57
2022-04-28,130.79,137.13
2022-04-29,129.99,137.01
2022-05-02,129.83,136.63
2022-05-03,129.84,137.06
2022-05-04,129.94,136.84
2022-05-05,129.81,137.18
2022-05-06,130.46,137.9
2022-05-09,130.79,138.1
2022-05-10,130.17,137.38
2022-05-11,129.89,137.07
2022-05-12,128.6,133.85
2022-05-13,128.95,133.91
2022-05-16,129.54,135.01
2022-05-17,129.32,136.32
2022-05-18,129.01,135.76
2022-05-19,127.75,134.46
2022-05-20,127.96,135.34
2022-05-23,127.64,136.05
2022-05-24,127.32,136.49
2022-05-25,127.01,135.34
2022-05-26,127.09,135.95
2022-05-27,126.89,136.05
2022-05-30,127.51,137.25
2022-05-31,128.22,137.36
2022-06-01,129.46,138.68
2022-06-02,129.74,138.72
2022-06-03,130.09,139.59
2022-06-06,130.67,140.16
2022-06-07,132.86,141.66
2022-06-08,134.02,143.92
2022-06-09,133.98,143.93
2022-06-10,133.95,141.69
2022-06-13,134.4,140.51
2022-06-14,134.54,140.62
2022-06-15,134.69,140.49
2022-06-16,132.92,138.24
2022-06-17,134.67,141.21
2022-06-20,134.96,141.94
2022-06-21,136.26,143.75
2022-06-22,136.02,143.11
2022-06-23,135.43,142.11
2022-06-24,135.11,142.19
2022-06-27,135.5,143.25
2022-06-28,136.04,143.67
2022-06-29,136.47,143.53
2022-06-30,136.27,141.54
2022-07-01,135.3,141.05
2022-07-04,135.35,141.51
2022-07-05,135.83,139.77
2022-07-06,135.31,137.71
2022-07-07,135.67,138.11
2022-07-08,135.84,138.05
2022-07-11,137.42,138.77
2022-07-12,136.74,137.31
2022-07-13,137.1,138.02
2022-07-14,138.97,139.04
2022-07-15,138.67,139.49
2022-07-18,138.35,140.16
2022-07-19,137.64,141.01
2022-07-20,138.17,140.92
2022-07-21,138.7,141.46
2022-07-22,136.91,139.51
2022-07-25,136.62,139.84
2022-07-26,136.66,138.35
2022-07-27,136.81,138.89
2022-07-28,135.61,137.26
2022-07-29,133.77,136.42
2022-08-01,132.3,135.38
2022-08-02,130.97,133.9
2022-08-03,133.59,136.18
2022-08-04,133.4,135.81
2022-08-05,133.12,136.22
2022-08-08,134.93,137.62
2022-08-09,135.1,138.26
2022-08-10,134.76,138.16
2022-08-11,132.1,136.57
2022-08-12,133.66,137.47
2022-08-15,133.02,135.61
2022-08-16,134.35,136.11
2022-08-17,135.14,137.36
2022-08-18,134.77,137.17
2022-08-19,136.93,137.67
2022-08-22,137.07,137.08
2022-08-23,137.34,136.34
2022-08-24,136.64,135.74
2022-08-25,136.48,136.07
2022-08-26,136.92,137.02
2022-08-29,138.68,138.49
2022-08-30,138.24,138.71
2022-08-31,138.72,138.72
2022-09-01,139.28,139.34
2022-09-02,140.46,140.36
2022-09-05,140.59,139.47
2022-09-06,141.93,140.91
2022-09-07,144.87,143.2
2022-09-08,143.52,143.65
2022-09-09,142.6,143.3
2022-09-12,142.28,144.49
2022-09-13,142.01,144.5
2022-09-14,143.22,143.08
2022-09-15,143.54,143.43
2022-09-16,143.19,142.53
2022-09-19,143.56,143.42
2022-09-20,143.54,143.34
2022-09-21,144.01,142.66
2022-09-22,140.81,139.18
2022-09-23,142.95,139.43
2022-09-26,144.17,139.07
2022-09-27,144.42,139.28
2022-09-28,144.68,138.39
2022-09-29,144.71,140.46
2022-09-30,144.66,141.01
2022-10-03,144.91,141.49
2022-10-04,144.88,143.3
2022-10-05,144.41,143.18
2022-10-06,144.71,142.68
2022-10-07,144.86,141.92
2022-10-10,145.57,141.16
2022-10-11,145.57,141.54
2022-10-12,146.65,142.34
2022-10-13,146.77,142.94
2022-10-14,147.81,143.63
2022-10-17,148.89,145.0
2022-10-18,149.11,146.65
2022-10-19,149.66,146.34
2022-10-20,149.82,146.99
2022-10-21,151.69,147.59
2022-10-24,148.98,146.76
2022-10-25,148.91,146.84
2022-10-26,146.98,147.32
2022-10-27,146.83,147.37
2022-10-28,147.51,146.79
2022-10-31,148.68,147.4
2022-11-01,147.13,146.35
2022-11-02,147.1,145.75
2022-11-03,148.24,144.58
2022-11-04,147.07,145.19
2022-11-07,146.28,146.18
2022-11-08,146.31,146.25
2022-11-09,146.25,146.82
2022-11-10,146.14,145.47
2022-11-11,139.59,143.89
2022-11-14,140.38,144.86
2022-11-15,139.22,144.84
2022-11-16,139.54,145.29
2022-11-17,140.32,144.8
2022-11-18,140.0,145.12
2022-11-21,141.84,145.33
2022-11-22,141.33,145.2
2022-11-23,141.16,145.75
2022-11-24,138.19,143.9
2022-11-25,139.39,144.62
2022-11-28,138.49,144.9
2022-11-29,138.3,143.36
2022-11-30,139.05,144.28
2022-12-01,136.29,142.48
2022-12-02,134.11,141.32
2022-12-05,135.14,143.07
2022-12-06,136.3,143.33
2022-12-07,137.18,144.44
2022-12-08,136.66,143.75
2022-12-09,135.71,143.3
2022-12-12,137.15,144.86
2022-12-13,137.36,144.85
2022-12-14,134.92,143.68
2022-12-15,136.59,145.07
2022-12-16,137.05,145.53
2022-12-19,136.49,144.65
2022-12-20,132.64,140.58
2022-12-21,131.9,140.29
2022-12-22,132.06,140.42
2022-12-23,132.61,140.86
2022-12-27,133.36,141.68
2022-12-28,133.66,142.21
2022-12-29,133.57,142.24
2022-12-30,131.88,140.66
2023-01-02,130.69,139.62
2023-01-03,130.8,137.93
2023-01-04,130.9,138.74
2023-01-05,132.96,140.95
2023-01-06,134.57,141.3
2023-01-09,132.15,141.35
2023-01-10,132.35,141.92
2023-01-11,132.7,142.61
2023-01-12,130.53,140.61
2023-01-13,128.56,139.02
2023-01-16,128.49,138.92
2023-01-17,128.65,139.5
2023-01-18,128.97,139.79
2023-01-19,128.54,139.02
2023-01-20,130.11,140.86
2023-01-23,130.3,141.65
2023-01-24,130.29,141.47
2023-01-25,129.78,141.17
2023-01-26,129.77,141.38
2023-01-27,129.87,141.1
2023-01-30,130.05,141.79
2023-01-31,130.41,141.27
2023-02-01,129.77,141.37
2023-02-02,128.43,141.12
2023-02-03,128.42,140.45
2023-02-06,132.15,142.41
2023-02-07,132.06,141.3
2023-02-08,131.17,140.81
2023-02-09,130.72,140.8
2023-02-10,130.85,139.88
2023-02-13,132.56,141.65
2023-02-14,132.11,142.14
2023-02-15,133.69,143.05
2023-02-16,133.93,143.31
2023-02-17,134.76,143.18
2023-02-20,134.05,143.09
2023-02-21,134.81,143.76
2023-02-22,134.57,143.24
2023-02-23,135.0,143.32
2023-02-24,135.81,143.55
2023-02-27,136.33,143.88
2023-02-28,136.76,145.23
2023-03-01,135.55,144.82
2023-03-02,136.79,145.07
2023-03-03,136.18,144.55
2023-03-06,135.86,144.64
2023-03-07,136.16,145.21
2023-03-08,137.22,144.7
2023-03-09,136.27,143.82
2023-03-10,136.69,144.7
2023-03-13,132.6,141.96
2023-03-14,134.2,144.09
2023-03-15,132.25,139.51
2023-03-16,132.31,140.18
2023-03-17,132.33,140.57
2023-03-20,131.35,140.77
2023-03-21,132.36,142.63
2023-03-22,132.71,143.13
2023-03-23,131.33,142.87
2023-03-24,130.15,139.85
2023-03-27,131.48,141.64
2023-03-28,130.7,141.69
2023-03-29,132.37,143.58
2023-03-30,132.67,144.42
2023-03-31,133.18,144.83
2023-04-03,132.94,144.51
2023-04-04,132.96,144.94
2023-04-05,131.39,143.74
2023-04-06,131.46,143.49
2023-04-11,133.22,145.28
2023-04-12,133.76,146.09
2023-04-13,133.28,146.81
2023-04-14,132.59,146.6
2023-04-17,133.84,146.97
2023-04-18,133.88,146.89
2023-04-19,134.67,147.24
2023-04-20,134.74,147.46
2023-04-21,133.83,146.92
2023-04-24,134.68,148.17
2023-04-25,134.2,147.91
2023-04-26,133.77,147.67
2023-04-27,133.27,147.16
2023-04-28,136.01,149.35
2023-05-02,137.44,150.7
2023-05-03,135.52,149.66
2023-05-04,134.48,148.92
2023-05-05,134.19,147.8
2023-05-08,135.14,149.15
2023-05-09,135.02,147.97
2023-05-10,135.32,148.18
2023-05-11,134.07,146.54
2023-05-12,134.98,147.02
2023-05-15,136.22,148.15
2023-05-16,135.92,147.89
2023-05-17,136.96,148.31
2023-05-18,137.87,149.08
2023-05-19,138.37,149.55
2023-05-22,138.27,149.64
2023-05-23,138.42,149.2
2023-05-24,138.43,149.3
2023-05-25,139.39,149.63
2023-05-26,139.75,150.24
2023-05-29,140.26,150.29
2023-05-30,139.62,150.01
2023-05-31,139.6,149.13
2023-06-01,139.53,149.25
2023-06-02,138.86,149.46
2023-06-05,140.28,149.96
2023-06-06,139.56,149.09
2023-06-07,139.42,149.42
2023-06-08,139.69,149.98
2023-06-09,139.37,150.24
2023-06-12,139.37,150.03
2023-06-13,139.55,150.62
2023-06-14,139.89,151.21
2023-06-15,141.29,152.86
2023-06-16,141.03,154.65
2023-06-19,141.86,154.94
2023-06-20,141.32,154.51
2023-06-21,141.8,154.89
2023-06-22,142.06,156.05
2023-06-23,143.18,155.84
2023-06-26,143.26,156.41
2023-06-27,143.49,157.14
2023-06-28,144.29,157.82
2023-06-29,144.21,157.74
2023-06-30,144.63,157.16
2023-07-03,144.79,157.81
2023-07-04,144.41,157.34
2023-07-05,144.55,157.26
2023-07-06,143.66,156.57
2023-07-07,143.29,156.01
2023-07-10,142.14,155.73
2023-07-11,140.39,154.27
2023-07-12,139.58,153.84
2023-07-13,138.47,154.84
2023-07-14,138.59,155.51
2023-07-17,138.36,155.38
2023-07-18,138.07,155.4
2023-07-19,139.69,156.76
2023-07-20,139.64,156.35
2023-07-21,141.72,157.63
2023-07-24,141.01,156.47
2023-07-25,141.33,156.18
2023-07-26,140.43,155.3
2023-07-27,140.18,155.95
2023-07-28,139.28,153.35
2023-07-31,142.18,156.73
2023-08-01,142.98,156.85
2023-08-02,142.81,156.88
2023-08-03,142.92,156.24
2023-08-04,142.62,156.11
2023-08-07,142.22,156.21
2023-08-08,143.05,156.55
2023-08-09,143.46,157.35
2023-08-10,143.78,158.43
2023-08-11,144.47,158.97
2023-08-14,145.18,158.68
2023-08-15,145.56,159.04
2023-08-16,145.72,159.07
2023-08-17,145.76,158.88
2023-08-18,145.5,158.11
2023-08-21,145.9,159.15
2023-08-22,145.77,158.7
2023-08-23,145.56,157.28
2023-08-24,145.72,157.96
2023-08-25,145.96,157.75
2023-08-28,146.51,158.35
2023-08-29,147.12,158.93
2023-08-30,146.2,159.15
2023-08-31,145.83,158.49
2023-09-01,145.21,157.47
2023-09-04,146.38,158.11
2023-09-05,147.42,158.2
2023-09-06,147.21,158.18
2023-09-07,147.25,157.7
2023-09-08,147.46,157.84
2023-09-11,146.55,157.16
2023-09-12,146.94,157.42
2023-09-13,147.47,158.28
2023-09-14,147.37,158.13
2023-09-15,147.78,157.5
2023-09-18,147.65,157.44
2023-09-19,147.67,158.2
2023-09-20,147.9,158.28
2023-09-21,147.95,157.34
2023-09-22,148.28,157.87
2023-09-25,148.67,158.08
2023-09-26,148.86,157.87
2023-09-27,149.2,157.2
2023-09-28,149.28,157.33
2023-09-29,149.24,158.1
2023-10-02,149.73,157.67
2023-10-03,149.98,157.01
2023-10-04,149.07,156.48
2023-10-05,148.88,156.71
2023-10-06,149.08,157.47
2023-10-09,149.14,157.06
2023-10-10,149.04,157.71
2023-10-11,148.88,157.87
2023-10-12,149.12,158.35
2023-10-13,149.6,157.44
2023-10-16,149.5,157.54
2023-10-17,149.52,158.03
2023-10-18,149.65,158.1
2023-10-19,149.85,158.21
2023-10-20,149.94,158.8
2023-10-23,149.96,158.91
2023-10-24,149.79,159.26
2023-10-25,149.91,158.55
2023-10-26,150.36,158.48
2023-10-27,149.97,158.08
2023-10-30,149.74,158.8
2023-10-31,150.96,160.3
2023-11-01,151.21,159.33
2023-11-02,149.98,159.89
2023-11-03,149.38,159.87
2023-11-06,149.77,160.87
2023-11-07,150.45,160.77
2023-11-08,150.85,160.97
2023-11-09,151.13,161.57
2023-11-10,151.43,161.77
2023-11-13,151.79,161.96
2023-11-14,151.69,162.67
2023-11-15,150.34,163.39
2023-11-16,151.21,164.05
2023-11-17,149.27,162.29
2023-11-20,148.35,162.12
2023-11-21,147.52,161.61
2023-11-22,148.7,162.25
2023-11-23,149.52,162.98
2023-11-24,149.6,163.3
2023-11-27,148.72,162.86
2023-11-28,148.63,162.74
2023-11-29,147.58,162.12
2023-11-30,147.46,161.19
2023-12-01,148.17,161.14
2023-12-04,146.73,159.47
2023-12-05,147.11,159.13
2023-12-06,147.24,158.7
2023-12-07,145.0,156.18
2023-12-08,144.32,155.53
2023-12-11,146.45,157.54
2023-12-12,145.17,156.84
2023-12-13,145.67,157.13
2023-12-14,141.77,154.8
2023-12-15,141.74,155.15
2023-12-18,142.84,155.95
2023-12-19,144.32,158.2
2023-12-20,143.57,157.12
2023-12-21,142.76,156.79
2023-12-22,142.12,156.66
2023-12-27,142.62,157.81
2023-12-28,140.88,156.57
2023-12-29,141.48,156.33
2024-01-02,142.1,155.68
2024-01-03,143.02,156.16
2024-01-04,144.17,157.91
2024-01-05,145.2,158.57
2024-01-08,144.52,158.19
2024-01-09,144.09,157.63
2024-01-10,145.29,159.03
2024-01-11,145.36,159.71
2024-01-12,145.47,159.17
2024-01-15,145.88,159.67
2024-01-16,146.7,159.64
2024-01-17,147.7,160.65
2024-01-18,147.94,160.89
2024-01-19,148.04,161.17
2024-01-22,147.8,160.95
2024-01-23,147.98,160.88
2024-01-24,147.14,160.46
2024-01-25,147.63,160.81
2024-01-26,147.75,160.62
2024-01-29,147.95,160.13
2024-01-30,147.49,159.97
2024-01-31,147.82,160.19
2024-02-01,146.99,158.96
2024-02-02,146.63,159.58
2024-02-05,148.63,159.72
2024-02-06,148.52,159.56
2024-02-07,148.21,159.71
2024-02-08,149.24,160.55
2024-02-09,149.46,161.0
2024-02-12,148.99,160.51
2024-02-13,149.33,161.17
2024-02-14,150.55,161.28
2024-02-15,150.11,161.26
2024-02-16,150.33,161.88
2024-02-19,149.95,161.59
2024-02-20,150.14,162.18
2024-02-21,149.99,162.12
2024-02-22,150.42,163.12
2024-02-23,150.37,162.91
2024-02-26,150.55,163.38
2024-02-27,150.18,163.04
2024-02-28,150.69,162.87
2024-02-29,150.13,162.53
2024-03-01,150.58,162.82
2024-03-04,150.49,163.22
2024-03-05,150.25,163.01
2024-03-06,149.6,162.67
2024-03-07,147.86,161.09
2024-03-08,147.26,160.99
2024-03-11,146.83,160.43
2024-03-12,147.85,161.39
2024-03-13,147.94,161.83
2024-03-14,148.01,161.7
2024-03-15,148.76,162.03
2024-03-18,149.2,162.51
2024-03-19,150.52,163.37
2024-03-20,151.73,164.54
2024-03-21,151.24,164.96
2024-03-22,151.29,163.74
2024-03-25,151.16,163.78
2024-03-26,151.45,164.4
2024-03-27,151.18,163.52
2024-03-28,151.19,163.45
2024-04-02,151.65,163.01
2024-04-03,151.78,163.66
2024-04-04,151.76,164.69
2024-04-05,151.37,164.1
2024-04-08,151.93,164.43
2024-04-09,151.81,164.97
2024-04-10,151.83,164.89
2024-04-11,153.02,164.18
2024-04-12,153.17,163.16
2024-04-15,153.95,164.05
2024-04-16,154.69,164.54
2024-04-17,154.67,164.54
2024-04-18,154.34,164.82
2024-04-19,154.59,164.68
2024-04-22,154.73,164.51
2024-04-23,154.8,165.23
2024-04-24,154.94,165.57
2024-04-25,155.56,166.76
2024-04-26,156.83,168.03
2024-04-29,156.28,167.53
2024-04-30,157.0,168.27
2024-05-02,154.82,165.63
2024-05-03,153.22,164.62
2024-05-06,153.77,165.7
2024-05-07,154.61,166.45
2024-05-08,155.59,167.15
2024-05-09,155.91,167.32
2024-05-10,155.74,167.87
2024-05-13,155.86,168.25
2024-05-14,156.44,168.89
2024-05-15,155.49,168.43
2024-05-16,154.91,168.33
2024-05-17,155.81,168.96
2024-05-20,155.83,169.25
2024-05-21,156.35,169.86
2024-05-22,156.55,169.54
2024-05-23,156.53,169.9
2024-05-24,157.08,170.28
2024-05-27,156.85,170.07
2024-05-28,156.72,170.54
2024-05-29,157.26,170.74
2024-05-30,156.73,169.5
2024-05-31,157.13,170.52
2024-06-03,156.88,170.09
2024-06-04,154.89,168.29
2024-06-05,156.11,169.72
2024-06-06,156.23,169.74
2024-06-07,155.55,169.52
2024-06-10,156.88,168.74
2024-06-11,157.0,168.46
2024-06-12,157.32,169.35
2024-06-13,157.25,169.58
2024-06-14,157.03,167.8
2024-06-17,157.87,169.11
2024-06-18,158.11,169.41
2024-06-19,157.95,169.78
2024-06-20,158.43,169.82
2024-06-21,158.89,169.82
2024-06-24,159.52,171.17
2024-06-25,159.45,170.84
2024-06-26,160.37,171.42
2024-06-27,160.49,171.66
2024-06-28,160.62,171.94
2024-07-01,161.14,173.15
2024-07-02,161.53,173.31
2024-07-03,161.91,174.18
2024-07-04,160.96,173.84
2024-07-05,160.81,174.06
2024-07-08,160.93,174.37
2024-07-09,161.09,174.2
2024-07-10,161.47,174.79
2024-07-11,161.58,175.39
2024-07-12,158.74,172.87
2024-07-15,158.01,172.34
2024-07-16,158.37,172.65
2024-07-17,156.58,171.21
2024-07-18,156.47,171.02
2024-07-19,157.58,171.61
2024-07-22,156.87,170.8
2024-07-23,156.21,169.64
2024-07-24,154.16,167.23
2024-07-25,152.63,165.62
2024-07-26,154.55,167.84
2024-07-29,153.87,166.44
2024-07-30,154.85,167.61
2024-07-31,150.31,162.76
2024-08-01,150.76,162.66
2024-08-02,148.93,161.37
2024-08-05,142.24,155.98
2024-08-06,145.02,158.29
2024-08-07,147.06,160.62
2024-08-08,146.15,159.74
2024-08-09,146.86,160.33
2024-08-12,147.6,161.25
2024-08-13,147.44,161.17
2024-08-14,147.0,161.98
2024-08-15,147.25,162.14
2024-08-16,148.01,162.72
2024-08-19,146.02,161.22
2024-08-20,146.32,162.18
2024-08-21,145.97,162.26
2024-08-22,146.06,162.64
2024-08-23,146.0,162.37
2024-08-26,144.17,160.94
2024-08-27,144.45,161.24
2024-08-28,144.44,160.57
2024-08-29,144.62,160.36
2024-08-30,145.39,161.19
2024-09-02,146.97,162.56
2024-09-03,146.14,161.26
2024-09-04,145.03,160.26
2024-09-05,143.46,159.2
2024-09-06,143.14,158.93
2024-09-09,143.56,158.53
2024-09-10,143.06,157.81
2024-09-11,141.81,156.6
2024-09-12,142.54,157.02
2024-09-13,140.93,156.17
2024-09-16,139.91,155.66
2024-09-17,140.69,156.71
2024-09-18,141.98,157.94
2024-09-19,143.0,159.53
2024-09-20,144.26,161.08
2024-09-23,143.52,159.58
2024-09-24,143.84,160.14
2024-09-25,144.26,161.49
2024-09-26,144.13,160.78
2024-09-27,143.06,159.63
2024-09-30,142.75,159.82
2024-10-01,143.76,159.37
2024-10-02,144.76,160.26
2024-10-03,146.73,161.98
2024-10-04,146.6,161.69
2024-10-07,148.09,162.63
2024-10-08,147.96,162.49
2024-10-09,148.74,162.97
2024-10-10,148.97,162.85
2024-10-11,148.97,162.94
2024-10-14,149.69,163.39
2024-10-15,149.36,162.85
2024-10-16,149.19,162.57
2024-10-17,149.55,162.5
2024-10-18,150.04,162.75
2024-10-21,150.0,162.79
2024-10-22,150.84,163.22
2024-10-23,152.93,164.66
2024-10-24,151.95,164.12
2024-10-25,151.92,164.45
2024-10-28,152.69,165.18
2024-10-29,153.76,165.66
2024-10-30,153.41,165.91
2024-10-31,152.82,166.3
2024-11-01,152.08,165.54
2024-11-04,151.75,165.47
2024-11-05,152.27,165.93
2024-11-06,154.32,165.05
2024-11-07,153.65,165.71
2024-11-08,152.41,164.18
2024-11-11,153.81,163.82
2024-11-12,154.2,163.71
2024-11-13,154.96,164.71
2024-11-14,155.93,164.24
2024-11-15,155.31,164.36
2024-11-18,155.17,163.74
2024-11-19,153.82,162.71
2024-11-20,155.67,164.42
2024-11-21,154.41,162.53
2024-11-22,154.48,160.84
2024-11-25,154.02,161.64
2024-11-26,153.14,161.13
2024-11-27,151.6,159.65
2024-11-28,151.67,159.89
2024-11-29,150.2,158.64
2024-12-02,150.13,157.74
2024-12-03,149.64,157.3
2024-12-04,151.15,158.59
2024-12-05,150.4,158.52
2024-12-06,150.51,159.25
2024-12-09,150.83,159.4
2024-12-10,151.74,159.74
2024-12-11,152.61,160.35
2024-12-12,152.13,159.6
2024-12-13,153.5,161.45
2024-12-16,154.06,161.73
2024-12-17,153.98,161.63
2024-12-18,153.89,161.52
2024-12-19,156.87,163.07
2024-12-20,156.78,162.89
2024-12-23,157.18,163.36
2024-12-24,157.05,163.25
2024-12-27,157.79,164.65
2024-12-30,157.57,164.57
2024-12-31,156.95,163.06
2025-01-02,157.0,162.04
2025-01-03,157.07,161.77
2025-01-06,156.58,163.25
2025-01-07,157.66,163.86
2025-01-08,158.41,162.94
2025-01-09,157.75,162.56
2025-01-10,158.06,162.86
2025-01-13,157.11,160.22
2025-01-14,157.76,161.63
2025-01-15,157.04,161.75
2025-01-16,156.21,160.46
2025-01-17,155.59,160.23
2025-01-20,156.42,161.36
2025-01-21,155.7,161.26
2025-01-22,155.82,162.72
2025-01-23,156.27,162.58
2025-01-24,156.51,163.9
2025-01-27,154.05,162.21
2025-01-28,155.32,161.86
2025-01-29,155.35,161.5
2025-01-30,154.11,160.32
2025-01-31,154.9,160.99
2025-02-03,154.63,158.87
2025-02-04,155.32,160.52
2025-02-05,152.8,159.25
2025-02-06,152.46,157.95
2025-02-07,152.04,157.77
2025-02-10,152.05,156.92
2025-02-11,152.34,157.28
2025-02-12,153.54,159.22
2025-02-13,153.79,159.79
2025-02-14,152.79,160.09
2025-02-17,151.5,158.67
2025-02-18,151.77,158.55
2025-02-19,151.82,158.41
2025-02-20,149.96,156.6
2025-02-21,150.46,157.46
2025-02-24,149.83,156.81
2025-02-25,149.75,157.19
2025-02-26,149.42,156.7
2025-02-27,149.59,156.73
2025-02-28,150.76,156.96
2025-03-03,151.29,158.33
2025-03-04,148.24,156.5
2025-03-05,149.7,160.09
2025-03-06,147.5,159.24
2025-03-07,147.69,160.35
2025-03-10,146.97,159.39
2025-03-11,148.02,161.52
2025-03-12,149.03,162.23
2025-03-13,148.33,160.64
2025-03-14,148.66,161.88
2025-03-17,148.82,162.26
2025-03-18,149.75,163.5
2025-03-19,149.83,163.27
2025-03-20,148.48,160.85
2025-03-21,148.69,160.99
2025-03-24,149.81,162.15
2025-03-25,149.95,162.32
2025-03-26,150.35,162.2
2025-03-27,150.72,162.55
2025-03-28,150.63,162.64
2025-03-31,149.42,161.6
2025-04-01,149.18,160.93
2025-04-02,149.24,161.22
2025-04-03,146.14,162.17
2025-04-04,145.21,160.56
2025-04-07,146.42,160.58
2025-04-08,146.71,160.65
2025-04-09,144.51,159.61
2025-04-10,145.53,161.28
2025-04-11,142.84,162.07
2025-04-14,143.25,162.97
2025-04-15,142.93,161.85
2025-04-16,142.75,162.09
2025-04-17,142.59,161.98
2025-04-22,140.34,161.05
2025-04-23,141.64,161.68
2025-04-24,142.55,162.16
2025-04-25,143.35,162.8
2025-04-28,143.34,162.8
